file	Main Script	alphabet	Common	Latin	Greek	Cyrillic	Armenian	Hebrew	Arabic	Syriac	Thaana	Devanagari	Bengali	Gurmukhi	Gujarati	Oriya	Tamil	Telugu	Kannada	Malayalam	Sinhala	Thai	Lao	Tibetan	Myanmar	Georgian	Hangul	Ethiopic	Cherokee	Canadian_Aboriginal	Ogham	Runic	Khmer	Mongolian	Hiragana	Katakana	Bopomofo	Han	Yi	Old_Italic	Gothic	Deseret	Inherited	Tagalog	Hanunoo	Buhid	Tagbanwa	Limbu	Tai_Le	Linear_B	Ugaritic	Shavian	Osmanya	Cypriot	Braille	Buginese	Coptic	New_Tai_Lue	Glagolitic	Tifinagh	Syloti_Nagri	Old_Persian	Kharoshthi	Balinese	Cuneiform	Phoenician	Phags_Pa	Nko	Sundanese	Lepcha	Ol_Chiki	Vai	Saurashtra	Kayah_Li	Rejang	Lycian	Carian	Lydian	Cham	Tai_Tham	Tai_Viet	Avestan	Egyptian_Hieroglyphs	Samaritan	Lisu	Bamum	Javanese	Meetei_Mayek	Imperial_Aramaic	Old_South_Arabian	Inscriptional_Parthian	Inscriptional_Pahlavi	Old_Turkic	Kaithi	Batak	Brahmi	Mandaic	Chakma	Meroitic_Cursive	Meroitic_Hieroglyphs	Miao	Sharada	Sora_Sompeng	Takri	Unknown
uig-uigcyr.txt	Cyrillic	и анәлрдутқмксбңйепғошү з гчвһ.ө;яхМҗ—-УП:БСАЙ«И»жШХ!Ә?ҺЧЛДРКТӨҚюНфЯГЗЕОВ()Ф|ҖъЖҒҮЮⱩ חדפאבגהוזטיכלמסעצקרשנת6ь“”1ЦM3–a'Yr20	25	5		70		22																																																																																																	
uig-uiglat.txt	Latin	i anelrhgdustqmkbypéoü z cw.ö;xSMj—-UP:YBAI«»EX!’?HCLDRKTÖQNfGZÉOW()F|JÜ Ⱨחדפאבגהוזטיכלמסעצקרשנеת61“”МАЕК83аǝ20	25	58		6		22																																																																																																	
uig-uigpin.txt	Latin	i anǝlrdutgⱪmkbyspeoƣxü z ⱨqw.ɵ;hMj—-UP:YBSAI«»ƏXH!?ⱧQLDRKTƟⱩNfGZ’EOW()F|JÜƢ ȥחדפאבגהוזטיכלמסעצקרשנת6Е*“”1АТК3а20	25	61		5		22																																																																																																	
ukr-ukr1871.txt	Cyrillic	 о иавенстір лдумпкгбяьзйїжчх.шющєІ:ц;БЙТВНСП?ГХАОКДЯ)(МЩЗЄРЖ-УЧФ!ЛфЮ'”“ИЇЦШЕ3[]y180ґ/Icэ5X	22	4		65																																																																																																			
uli-uli.txt	Latin	 ealoimygr shnuwbtkfdpc. IJDH“SY”MTP!KB?RNL;EAG:‘’FvCzW()—ZjxOq[]0QU416‐	22	50																																																																																																					
ulk-ulk.txt	Latin	"  aeirdkmlbgutowsn.p yAIE“zK”WMN?1!;Z-P2LOGBR3S045:769D()T'8YU[]`—vf""cC"	29	42																																																																																																					
upv-upv.txt	Latin	 eniraoslku mgtpvjwb .K̃-dANI“S”PMöJE?O;‘’RTD!:B0()LGWV1425[]637U98—	28	39																																							1																																																														
ura-uraNT.txt	Latin	a neiucorhtj  slC.bqNJm“”d:fIA-SFEM‘’TRpBLOQygD;PG()Uvñ	13	42																																																																																																					
urb-urbNT.txt	Latin	 aeuhtrmkp'i.j nyẽãodwA ĩsõPTxJgũ—MK:I“”!()NSUáé?HYbEóỹ0WO‘’RúÃ[]1ý245X367É89-Á	28	51																																																																																																					
urd-urd.txt	Devanagari	 ाेकरनहसमीत़ोिदलबं्ुजयऔ पगवउ खूै।एअँशफआचइथ'ईड—टभ;ौझछ“ऐ”ठऊघ?ढओध!:’ण-‘ः()ॉ[]ऑ.‍031ऱ9ॅ45	26									58																															1																																																														
urd-urdgvh.txt	Devanagari	 ाेकरहनमसीत़िलंोबदजुय्प।ग ैवूउ अखएशफआँऔइचथडईभौट-झछ“”ऐठ?घऊ!धढ0ओ‘’12:345()7689ः.[]—ण;ृ	29									55																																																																																													
urd-urdgvr.txt	Latin	 aāhekrinsuīmtṅblodpy.gj ūw zqcfḳ-AṛṭYRMI“”USJKBTLġHḍWP?DḲ!Ā0NĪF’‘CQZE'12G:3Ġ45()768O9ŪṬḌ[]—;	29	64																																																																																																					
urd-urdgvu.txt	Arabic	 ایکوےرہنمتسبلںدھپج۔گ ُئ،قشعچآفحخزِڑٹَصط”“ضؤغڈ؟ٰظّ!0ذث’‘12 ً:345()768ٔ9ۂأژ[]—؛‌ۃ	27						45																																		8																																																														
uri-uri.txt	Latin	 a kinpletmurowg hy.sWMKJTPjAY“”S!'?EdINH0()OR:L142Ub5f78;39-6G	24	39																																																																																																					
urt-urt.txt	Latin	 eianympout kŋlshꞌgrw b.dGKTJjŊPYL“”MS?DNcO!WAfBI‘’H0vFE1R2:45()3U6–798	24	47																																																																																																					
urw-urw.txt	Latin	 a egnirbuümdokt sfw.ByJKN“”plFEYS?M‘’ADPGI0vhHTLO1Wj!UR25894()-7	21	44																																																																																																					
usa-usa.txt	Latin	a ámtnikqery u-íowébó.púgÁûÎô“”:îê?PTY KAâÍ’M‘!0()ÉNWI1B2ER4s53Ó*O9U678Êd;/ÚÂlG	27	52																																																																																																					
usp-uspNT.txt	Latin	 aij'ctkrnle ohsuwbmxy .KpJzqDdú:YPACIMRLTXN¿?SéWgí()Bfó0Ev¡!áO1GF27HZ4QÉ65389UÚñ	22	59																																																																																																					
uvh-uvh.txt	Latin	a nigku'mtrsd owebpf.yAK JlNMPSBWIvTGEFhDHR“”12ULO0Yj4()63758;9	20	43																																																																																																					
uvl-uvl.txt	Latin	 eanloigtumhk rps. PIcNH“K”OASTE?ML! ‘’U()0:R-;124b537698GC[] B–vdw	30	37																																																																																																					
vid-vid.txt	Latin	a ilnuewhokmg ydtz csb.jvMN'pY“fWK”HALI?!SPUBE‘’TCGFZDV0-()OJ54326718;9	25	46																																																																																																					
vie-vie1934.txt	Latin	 nhicgtađmà- rưlvuoysá ôêờb.ópkơếìúứạdấCớĐãâủầềNGeảộậ;ốxTẽựùữởằ:ọợòịặíệồẻăHVắqừểASỏẳổéũMB?Yễ!ụKèửỗỡLÊPỉJẹXẫRýDõĩẩE()Q0O”ỳ1Ô2ẵUï43ỵ9ỷ5“ỹƯƠ678ÌIÒûðÞĂ	23	124																																																																																																					
vie-vieovcb.txt	Latin	 nhicgtauđàmoư- lrv y.áôờsêúbCpếkTạHdâóấớữộứìeảNềốơủọãxĐậệợầằịẽGq:íòểừ“”ồắVởAùăSụặựỏổM!éũBL?ửễÍKỉỗP;ẫ0DXÊỡẳýẻRĩ‘’ẹẩ—ÔèQÁõ2()1ỳY34ỷ5É6ẵƯÂ7U8ẠE9ỵỹƠIẾÓỞ ĂÝỌỐẤOỦ…ÚẰỮỒẢÀ	28	136																																																																																																					
viv-viv.txt	Latin	a ienugodyml khvwtꞋb.fs -YAKTB“”MHIFG?SOENWV0!LDU()1425[]63798‘’	25	39																																																																																																					
vmy-vmyNT.txt	Latin	 anieuꞌtjk sgxrbod.ch ym̱ñNB=JéTú:lf_—áKó¿?íAC“”PpIXMS’¡!E;vYGzDFÁÑHLRqZ()OÉUÓQ	18	60																																							1																																																														
waj-waj.txt	Latin	ai unovrtkme ydsgp.hqAYfNI: MVKbFT?HPSGU-RD0E()BO12456397[]8‘	22	39																																																																																																					
wal-wal.txt	Latin	a ienotsdyuhgkbmrlp  w.q7cx;AzHYIGD“OfS”XTNMEBK?jQ‘P’!LUWRZ-0:C2513468()9F	25	49																																																																																																					
wap-wapNT.txt	Latin	a inuokꞌpd trmzws .h-beĩõUTJyAMNl“g”PKcDCSÕ?IBĨW:!‘’;G0Ev1fOHFR7L24Z()xj3/56[]8qQ9ã	28	55																																																																																																					
wat-wat.txt	Latin	a i neuktsoymw vfb.d gḡYENTK“”GAFIMS-D?!0B‘’'V17UO4256W()3—89[]:	29	35																																																																																																					
wbi-wbi.txt	Latin	"a uilnekvo mghwsty pjb.fd'NYUM”“AKP?LrVIS!GT;EJBF:HD-`)(zRO_Wc/Z—]1[q{x2C3}–""*7640ë"	32	51																																																																																																					
wbp-wbp.txt	Latin	aunr ikjly-gpmw t. dKNJYPWM“”!AI?TL‘R’0:1U243G…5()7986D[];$e	29	31																																																																																																					
wed-wed-topura.txt	Latin	 a inheuromt gvwpd yꞌb.skYM-“”TAGl?JRPW!SNO;H0EBIKD‘’12:V()jc5ZLU4736*]fC[9zFx	28	50																																																																																																					
wed-wed.txt	Latin	a i neumro tvpdḡlwb. gksMA-hTB“”IJGWEPjS!ʼ?RNy;0LDOcCHKV‘1:4’U7—Z2Ḡx()z5F63f89‑[]	31	50																																																																																																					
wer-wer.txt	Latin	 anëkpöteim ruolwsgy.PA YN“”KOËST?M’‘EWR0I12ÖL74U35[]689!():	25	35																																																																																																					
wim-wim.txt	Latin	an itgmhykupwe ꞌl- o.crsNdāGAJP“T”!C?MbWY:v;S‘’LIKE—BjfDzHRxZ()OFqUQ1	17	52																																																																																																					
wiu-wiu.txt	Latin	 aeokitnmp luyw.dg-sANYbE rḴPMTOSIW()0LDGB127'45U36R98x#	19	37																																							1																																																														
wiv-wiv.txt	Latin	a iuknetol mhvrd pbg.szKVIPNTA“”MHD?BSE!‘’f0J;GL127FR:jw4yO53()6U98YZW-[]	27	46																																																																																																					
wlg-wlg.txt	Latin	 a nrdkuibgjoeylmw. hNKYBtGspMJL“DvC‘’”	8	31																																																																																																					
wmt-wmt.txt	Latin	anr i ulypkgtjmw.N JsWYPK“”MeTALR0‘’172S549836$	19	28																																																																																																					
wmw-wmw.txt	Latin	a iunwke moryslt bpdzg.jvfhMIN‑:K“”cABá!?PSWF-TEYUíâRéO‘’Hú'VLãDJGZ()óÁCî;ûêôÚÍ[]ũ6ÂĩÎÛ	20	67																																																																																																					
wnc-wnc.txt	Latin	a nkgiutemwp dsy.boSzA NJG“”IlKrWBTUY?PDMh‘’!E0vFHfL12RO-Z4j5()37968:	24	45																																																																																																					
wnu-wnu.txt	Latin	 naieuorgmb qtsdw.y QEYM:p“”ANI-lW?PSkBTG0‘’UDKh1H7LR2O45()6389v;!F	25	42																																																																																																					
wol-wol2010.txt	Latin	 aeni oulmkdgytb rswxcñ.jàéëpfYB:N«»óKMSW;?DTLA-XqÑPCGF!“”IŋJER—OÀ‘’hUË…	17	55																																																																																																					
wol-wolKYG.txt	Latin	 aenoiulmkdbyrgt sj wx.ñàcfépëSAYóMB:«»NDKqI-?;LÑW!ŋGCTEFX“”JP0R()ÉO 215UÀ3746ẽ8‘’9[]—ËÃh/Ŋ‎ã*	34	60																																																																																																					
wos-wos.txt	Latin	 anéiukdwmrt heyb.glsof xjWGJDNH“”MKYpS?AXPT‘’RB:FvLI0E()O12!45[]3687U;9-/	28	46																																																																																																					
wrk-wrk.txt	Latin	a niuyrkgbljm d.w sJKNBMY“”WSD‘’L0hteRCoG12c475T63-8P?pAH Z9	21	39																																																																																																					
wro-wro.txt	Latin	 a unirąŋjdkegml wbo:.ptḁ-;AsGIWJ'h?MKPNŊ!OBTọScvyDĄLCzE()HRZfU0Ḁx36125	18	53																																																																																																					
wrs-wrs.txt	Latin	a nomviehbls  durkwtpg.yYSWHKDMNP?AIEO0BTLVR1G724U536-98f!()F	19	42																																																																																																					
wsk-wsk.txt	Latin	 animuekogrtsl b w.pdySKANBh“J”;M!?YcPIT:ELO’‘D0GvC1HRzUZ27435W'j6 f-98xF()q Q–—	30	50																																																																																																					
wuv-wuv.txt	Latin	a ienuo 'mfrlh wpgbd.tsHM“JA”yFSNI?EPRCUL;‘’!:cTOG—BYvWDz()kZ0jx1-24Kq6Q935	25	50																																																																																																					
xav-xavNT.txt	Latin	 air'menohtwuszãĩ  dâéb.pẽõTô̱RZÃ—D:WAMĨEPCSN“”ByUIÕcH102O7Â45ẼÉ‘’638()9;	24	48																																							1																																																														
xbi-xbi-w.txt	Latin	  aeinklpmoutrsy .wWKAJNE“”YS?MO0Pd'!1B():bvF2HIG-hDR3TL6459jg;U87f‘’—	27	43																																																																																																					
xbi-xbi-y.txt	Latin	  aienkpmlutoyrs w.WKAJN“”PY'ISEM?0dB1Rb!-()2:FhHv3DGL5764T9Ogj8fU;	24	43																																																																																																					
xed-xed.txt	Latin	a tnuik hgldsmwŋyzə ɗ.fráʼvebKLMYpT:«»ɓNS?DAZGIPH!W“”BFŊVƊUíRƁE[]Ə()	16	52																																																																																																					
xla-xla.txt	Latin	a elomiptyd꞉u kshw.n EAYbG-“”gPWKSLN?IMHOúD0‘’TB1ë7ó24!56389U()][½	27	39																																																																																																					
xnn-xnn.txt	Latin	a nioesyktd gmplbw-.DAJu NrI“”KSTME?PGOhBcW‘’FCLYvfH;zRZ()jx6U7:	16	48																																																																																																					
xon-xon.txt	Latin	 ainbu kemltɔp or.yhgwdsŋUcjLNfYB“TM”A?JK;PS‑WD‘’IFGCEHŊvR:[]O()	16	48																																																																																																					
xsi-xsi.txt	Latin	 ainekotuŋmâld rpsgz w.vMKbA-YNŊy“”TIPS;!J?L‘’O0h:BWDGEH()RfVZF1245][36Uj798	27	49																																																																																																					
xtd-xtdNT.txt	Latin	 anui‑kxeꞌ dtosñy.ɨj rcmvNIhlJKXT:áúD—SpMCgÑíéb¿?“”EAYóVfƗHzʼBP;G¡!LqRUFOŹ()ÉÁQ	17	62																																							1																																																														
xtm-xtmNTpp.txt	Latin	 ainuke' jtsmdoy ñv.úc‑hSxTárJ―‍l:NKVíCwéM¿?bâIPg“”póXYAû’¡!ÑfEBDGzRF()0LHqOZ42Éê1U35Û6978îÁ;×QÎ	29	66																																							1																																																														
yaa-yaaNT.txt	Latin	a iokfnseãtm rõx.phyĩNẽ cAJú“M”:IEuldẼSFéCPbj¿?‘’YTáívÃKóOgzBD¡!GLRHqXÕZ;()ĨUñQ	16	63																																																																																																					
yad-yadNT.txt	Latin	a iy̱urtjdn evsmch .JoñpbqRS:Ní“”úáVTDé¿?CPóM;Y¡!AEBI()‘’ÁlOgÉQUÑkÓf2016Z4	21	52																																							1																																																														
yal-yal.txt	Latin	 aniexyumlɛtr bsoɔfdgk. AɲwNYMh“”SIEBKƐ!X?DFGHL‘’Tp:PR-ƝWO;Ɔ()	15	47																																																																																																					
yap-yap.txt	Latin	 aniegroumy’bdlktphfw  .scMOGSJLI“”;BKAEDNPT!RF?YzvH:U0ZC‘—j)(1235xW4678q9-QXV•=[]⅙/	32	52																																																																																																					
yaq-yaqNT.txt	Latin	 aeiut'nkomj b spw.hcyrlJIL―KT:BAESP“”M’WCNYROUd();G	13	39																																																																																																					
yby-yby.txt	Latin	a oieklmnyu wtdshbp. -gjS:OJ1L2IEMA3WN4PvK05;67Y98DGHTBU'[]fzF—R	21	43																																																																																																					
ycn-ycn.txt	Latin	a uicenj'árhplo m.qétyú íóñsTRJEPN:M—UCIA“”dÑHb¿?;SQfzg’LBY¡!FvDGO‘Z()04V61É	22	54																																																																																																					
