char	count	code	unicode_hex	name	script	cat	bytes	bidi	combining	eaw	mirrored
魁	6	39745	9B41	CJK UNIFIED IDEOGRAPH-9B41	Han	Lo	3	L	0	W	0
肤	6	32932	80A4	CJK UNIFIED IDEOGRAPH-80A4	Han	Lo	3	L	0	W	0
昴	6	26164	6634	CJK UNIFIED IDEOGRAPH-6634	Han	Lo	3	L	0	W	0
硷	6	30839	7877	CJK UNIFIED IDEOGRAPH-7877	Han	Lo	3	L	0	W	0
蝮	6	34670	876E	CJK UNIFIED IDEOGRAPH-876E	Han	Lo	3	L	0	W	0
茔	6	33556	8314	CJK UNIFIED IDEOGRAPH-8314	Han	Lo	3	L	0	W	0
涛	6	28059	6D9B	CJK UNIFIED IDEOGRAPH-6D9B	Han	Lo	3	L	0	W	0
翔	6	32724	7FD4	CJK UNIFIED IDEOGRAPH-7FD4	Han	Lo	3	L	0	W	0
钓	6	38035	9493	CJK UNIFIED IDEOGRAPH-9493	Han	Lo	3	L	0	W	0
驯	6	39535	9A6F	CJK UNIFIED IDEOGRAPH-9A6F	Han	Lo	3	L	0	W	0
懦	6	25062	61E6	CJK UNIFIED IDEOGRAPH-61E6	Han	Lo	3	L	0	W	0
絮	6	32110	7D6E	CJK UNIFIED IDEOGRAPH-7D6E	Han	Lo	3	L	0	W	0
顷	6	39031	9877	CJK UNIFIED IDEOGRAPH-9877	Han	Lo	3	L	0	W	0
碡	6	30881	78A1	CJK UNIFIED IDEOGRAPH-78A1	Han	Lo	3	L	0	W	0
桅	6	26693	6845	CJK UNIFIED IDEOGRAPH-6845	Han	Lo	3	L	0	W	0
苹	6	33529	82F9	CJK UNIFIED IDEOGRAPH-82F9	Han	Lo	3	L	0	W	0
绒	6	32466	7ED2	CJK UNIFIED IDEOGRAPH-7ED2	Han	Lo	3	L	0	W	0
串	6	20018	4E32	CJK UNIFIED IDEOGRAPH-4E32	Han	Lo	3	L	0	W	0
哒	6	21714	54D2	CJK UNIFIED IDEOGRAPH-54D2	Han	Lo	3	L	0	W	0
嗐	6	21968	55D0	CJK UNIFIED IDEOGRAPH-55D0	Han	Lo	3	L	0	W	0
茅	6	33541	8305	CJK UNIFIED IDEOGRAPH-8305	Han	Lo	3	L	0	W	0
刷	6	21047	5237	CJK UNIFIED IDEOGRAPH-5237	Han	Lo	3	L	0	W	0
舀	6	33280	8200	CJK UNIFIED IDEOGRAPH-8200	Han	Lo	3	L	0	W	0
勃	6	21187	52C3	CJK UNIFIED IDEOGRAPH-52C3	Han	Lo	3	L	0	W	0
贸	6	36152	8D38	CJK UNIFIED IDEOGRAPH-8D38	Han	Lo	3	L	0	W	0
酩	6	37225	9169	CJK UNIFIED IDEOGRAPH-9169	Han	Lo	3	L	0	W	0
酊	6	37194	914A	CJK UNIFIED IDEOGRAPH-914A	Han	Lo	3	L	0	W	0
隆	6	38534	9686	CJK UNIFIED IDEOGRAPH-9686	Han	Lo	3	L	0	W	0
翁	6	32705	7FC1	CJK UNIFIED IDEOGRAPH-7FC1	Han	Lo	3	L	0	W	0
笙	6	31513	7B19	CJK UNIFIED IDEOGRAPH-7B19	Han	Lo	3	L	0	W	0
巳	6	24051	5DF3	CJK UNIFIED IDEOGRAPH-5DF3	Han	Lo	3	L	0	W	0
酌	6	37196	914C	CJK UNIFIED IDEOGRAPH-914C	Han	Lo	3	L	0	W	0
缸	6	32568	7F38	CJK UNIFIED IDEOGRAPH-7F38	Han	Lo	3	L	0	W	0
硝	6	30813	785D	CJK UNIFIED IDEOGRAPH-785D	Han	Lo	3	L	0	W	0
戛	6	25115	621B	CJK UNIFIED IDEOGRAPH-621B	Han	Lo	3	L	0	W	0
簫	6	31787	7C2B	CJK UNIFIED IDEOGRAPH-7C2B	Han	Lo	3	L	0	W	0
寵	6	23541	5BF5	CJK UNIFIED IDEOGRAPH-5BF5	Han	Lo	3	L	0	W	0
鎧	6	37799	93A7	CJK UNIFIED IDEOGRAPH-93A7	Han	Lo	3	L	0	W	0
撐	6	25744	6490	CJK UNIFIED IDEOGRAPH-6490	Han	Lo	3	L	0	W	0
癟	6	30303	765F	CJK UNIFIED IDEOGRAPH-765F	Han	Lo	3	L	0	W	0
誦	6	35494	8AA6	CJK UNIFIED IDEOGRAPH-8AA6	Han	Lo	3	L	0	W	0
牴	6	29300	7274	CJK UNIFIED IDEOGRAPH-7274	Han	Lo	3	L	0	W	0
礙	6	31001	7919	CJK UNIFIED IDEOGRAPH-7919	Han	Lo	3	L	0	W	0
輜	6	36636	8F1C	CJK UNIFIED IDEOGRAPH-8F1C	Han	Lo	3	L	0	W	0
潑	6	28497	6F51	CJK UNIFIED IDEOGRAPH-6F51	Han	Lo	3	L	0	W	0
罈	6	32584	7F48	CJK UNIFIED IDEOGRAPH-7F48	Han	Lo	3	L	0	W	0
驛	6	39515	9A5B	CJK UNIFIED IDEOGRAPH-9A5B	Han	Lo	3	L	0	W	0
膚	6	33178	819A	CJK UNIFIED IDEOGRAPH-819A	Han	Lo	3	L	0	W	0
鹼	6	40572	9E7C	CJK UNIFIED IDEOGRAPH-9E7C	Han	Lo	3	L	0	W	0
塋	6	22603	584B	CJK UNIFIED IDEOGRAPH-584B	Han	Lo	3	L	0	W	0
鹹	6	40569	9E79	CJK UNIFIED IDEOGRAPH-9E79	Han	Lo	3	L	0	W	0
擬	6	25836	64EC	CJK UNIFIED IDEOGRAPH-64EC	Han	Lo	3	L	0	W	0
釣	6	37347	91E3	CJK UNIFIED IDEOGRAPH-91E3	Han	Lo	3	L	0	W	0
頃	6	38915	9803	CJK UNIFIED IDEOGRAPH-9803	Han	Lo	3	L	0	W	0
蘋	6	34315	860B	CJK UNIFIED IDEOGRAPH-860B	Han	Lo	3	L	0	W	0
撲	6	25778	64B2	CJK UNIFIED IDEOGRAPH-64B2	Han	Lo	3	L	0	W	0
盪	6	30442	76EA	CJK UNIFIED IDEOGRAPH-76EA	Han	Lo	3	L	0	W	0
槳	6	27123	69F3	CJK UNIFIED IDEOGRAPH-69F3	Han	Lo	3	L	0	W	0
貿	6	36031	8CBF	CJK UNIFIED IDEOGRAPH-8CBF	Han	Lo	3	L	0	W	0
銘	6	37528	9298	CJK UNIFIED IDEOGRAPH-9298	Han	Lo	3	L	0	W	0
淺	6	28154	6DFA	CJK UNIFIED IDEOGRAPH-6DFA	Han	Lo	3	L	0	W	0
籃	6	31811	7C43	CJK UNIFIED IDEOGRAPH-7C43	Han	Lo	3	L	0	W	0
颇	6	39047	9887	CJK UNIFIED IDEOGRAPH-9887	Han	Lo	3	L	0	W	0
壤	6	22756	58E4	CJK UNIFIED IDEOGRAPH-58E4	Han	Lo	3	L	0	W	0
踩	6	36393	8E29	CJK UNIFIED IDEOGRAPH-8E29	Han	Lo	3	L	0	W	0
睿	6	30591	777F	CJK UNIFIED IDEOGRAPH-777F	Han	Lo	3	L	0	W	0
娩	6	23081	5A29	CJK UNIFIED IDEOGRAPH-5A29	Han	Lo	3	L	0	W	0
乞	6	20062	4E5E	CJK UNIFIED IDEOGRAPH-4E5E	Han	Lo	3	L	0	W	0
盯	6	30447	76EF	CJK UNIFIED IDEOGRAPH-76EF	Han	Lo	3	L	0	W	0
忡	6	24545	5FE1	CJK UNIFIED IDEOGRAPH-5FE1	Han	Lo	3	L	0	W	0
纠	6	32416	7EA0	CJK UNIFIED IDEOGRAPH-7EA0	Han	Lo	3	L	0	W	0
昭	6	26157	662D	CJK UNIFIED IDEOGRAPH-662D	Han	Lo	3	L	0	W	0
袒	6	34962	8892	CJK UNIFIED IDEOGRAPH-8892	Han	Lo	3	L	0	W	0
擂	6	25794	64C2	CJK UNIFIED IDEOGRAPH-64C2	Han	Lo	3	L	0	W	0
晰	6	26224	6670	CJK UNIFIED IDEOGRAPH-6670	Han	Lo	3	L	0	W	0
纱	6	32433	7EB1	CJK UNIFIED IDEOGRAPH-7EB1	Han	Lo	3	L	0	W	0
粹	6	31929	7CB9	CJK UNIFIED IDEOGRAPH-7CB9	Han	Lo	3	L	0	W	0
阅	6	38405	9605	CJK UNIFIED IDEOGRAPH-9605	Han	Lo	3	L	0	W	0
Ἣ	6	7979	1F2B	GREEK CAPITAL LETTER ETA WITH DASIA AND VARIA	Greek	Lu	3	L	0	N	0
Ǘ	6	471	1D7	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE	Latin	Lu	2	L	0	N	0
ᵤ	6	7524	1D64	LATIN SUBSCRIPT SMALL LETTER U	Latin	Lm	3	L	0	N	0
ゾ	6	12478	30BE	KATAKANA LETTER ZO	Katakana	Lo	3	L	0	W	0
晩	6	26217	6669	CJK UNIFIED IDEOGRAPH-6669	Han	Lo	3	L	0	W	0
宦	6	23462	5BA6	CJK UNIFIED IDEOGRAPH-5BA6	Han	Lo	3	L	0	W	0
鉄	6	37444	9244	CJK UNIFIED IDEOGRAPH-9244	Han	Lo	3	L	0	W	0
廷	6	24311	5EF7	CJK UNIFIED IDEOGRAPH-5EF7	Han	Lo	3	L	0	W	0
ワ	6	12527	30EF	KATAKANA LETTER WA	Katakana	Lo	3	L	0	W	0
ሒ	6	4626	1212	ETHIOPIC SYLLABLE HHI	Ethiopic	Lo	3	L	0	N	0
Ě	6	282	11A	LATIN CAPITAL LETTER E WITH CARON	Latin	Lu	2	L	0	N	0
ୗ	6	2903	B57	ORIYA AU LENGTH MARK	Oriya	Mc	3	L	0	N	0
×	6	215	D7	MULTIPLICATION SIGN	Common	Sm	2	ON	0	A	0
ឱ	6	6065	17B1	KHMER INDEPENDENT VOWEL QOO TYPE ONE	Khmer	Lo	3	L	0	N	0
ឈ	6	6024	1788	KHMER LETTER CHO	Khmer	Lo	3	L	0	N	0
ඕ	6	3477	D95	SINHALA LETTER OOYANNA	Sinhala	Lo	3	L	0	N	0
ඣ	6	3491	DA3	SINHALA LETTER MAHAAPRAANA JAYANNA	Sinhala	Lo	3	L	0	N	0
ྺ	6	4026	FBA	TIBETAN SUBJOINED LETTER FIXED-FORM WA	Tibetan	Mn	3	NSM	0	N	0
ཛྷ	6	3932	F5C	TIBETAN LETTER DZHA	Tibetan	Lo	3	L	0	N	0
Ĭ	5	300	12C	LATIN CAPITAL LETTER I WITH BREVE	Latin	Lu	2	L	0	N	0
侄	5	20356	4F84	CJK UNIFIED IDEOGRAPH-4F84	Han	Lo	3	L	0	W	0
杨	5	26472	6768	CJK UNIFIED IDEOGRAPH-6768	Han	Lo	3	L	0	W	0
韦	5	38886	97E6	CJK UNIFIED IDEOGRAPH-97E6	Han	Lo	3	L	0	W	0
敏	5	25935	654F	CJK UNIFIED IDEOGRAPH-654F	Han	Lo	3	L	0	W	0
煎	5	29006	714E	CJK UNIFIED IDEOGRAPH-714E	Han	Lo	3	L	0	W	0
轧	5	36711	8F67	CJK UNIFIED IDEOGRAPH-8F67	Han	Lo	3	L	0	W	0
鹈	5	40520	9E48	CJK UNIFIED IDEOGRAPH-9E48	Han	Lo	3	L	0	W	0
鹕	5	40533	9E55	CJK UNIFIED IDEOGRAPH-9E55	Han	Lo	3	L	0	W	0
疖	5	30102	7596	CJK UNIFIED IDEOGRAPH-7596	Han	Lo	3	L	0	W	0
眉	5	30473	7709	CJK UNIFIED IDEOGRAPH-7709	Han	Lo	3	L	0	W	0
瘠	5	30240	7620	CJK UNIFIED IDEOGRAPH-7620	Han	Lo	3	L	0	W	0
挞	5	25374	631E	CJK UNIFIED IDEOGRAPH-631E	Han	Lo	3	L	0	W	0
粘	5	31896	7C98	CJK UNIFIED IDEOGRAPH-7C98	Han	Lo	3	L	0	W	0
溃	5	28291	6E83	CJK UNIFIED IDEOGRAPH-6E83	Han	Lo	3	L	0	W	0
庵	5	24245	5EB5	CJK UNIFIED IDEOGRAPH-5EB5	Han	Lo	3	L	0	W	0
嫂	5	23234	5AC2	CJK UNIFIED IDEOGRAPH-5AC2	Han	Lo	3	L	0	W	0
锄	5	38148	9504	CJK UNIFIED IDEOGRAPH-9504	Han	Lo	3	L	0	W	0
掏	5	25487	638F	CJK UNIFIED IDEOGRAPH-638F	Han	Lo	3	L	0	W	0
账	5	36134	8D26	CJK UNIFIED IDEOGRAPH-8D26	Han	Lo	3	L	0	W	0
协	5	21327	534F	CJK UNIFIED IDEOGRAPH-534F	Han	Lo	3	L	0	W	0
伶	5	20278	4F36	CJK UNIFIED IDEOGRAPH-4F36	Han	Lo	3	L	0	W	0
拟	5	25311	62DF	CJK UNIFIED IDEOGRAPH-62DF	Han	Lo	3	L	0	W	0
颊	5	39050	988A	CJK UNIFIED IDEOGRAPH-988A	Han	Lo	3	L	0	W	0
叨	5	21480	53E8	CJK UNIFIED IDEOGRAPH-53E8	Han	Lo	3	L	0	W	0
贻	5	36155	8D3B	CJK UNIFIED IDEOGRAPH-8D3B	Han	Lo	3	L	0	W	0
轿	5	36735	8F7F	CJK UNIFIED IDEOGRAPH-8F7F	Han	Lo	3	L	0	W	0
搓	5	25619	6413	CJK UNIFIED IDEOGRAPH-6413	Han	Lo	3	L	0	W	0
攒	5	25874	6512	CJK UNIFIED IDEOGRAPH-6512	Han	Lo	3	L	0	W	0
踝	5	36381	8E1D	CJK UNIFIED IDEOGRAPH-8E1D	Han	Lo	3	L	0	W	0
凑	5	20945	51D1	CJK UNIFIED IDEOGRAPH-51D1	Han	Lo	3	L	0	W	0
谊	5	35850	8C0A	CJK UNIFIED IDEOGRAPH-8C0A	Han	Lo	3	L	0	W	0
锐	5	38160	9510	CJK UNIFIED IDEOGRAPH-9510	Han	Lo	3	L	0	W	0
讳	5	35763	8BB3	CJK UNIFIED IDEOGRAPH-8BB3	Han	Lo	3	L	0	W	0
范	5	33539	8303	CJK UNIFIED IDEOGRAPH-8303	Han	Lo	3	L	0	W	0
销	5	38144	9500	CJK UNIFIED IDEOGRAPH-9500	Han	Lo	3	L	0	W	0
姪	5	23018	59EA	CJK UNIFIED IDEOGRAPH-59EA	Han	Lo	3	L	0	W	0
楊	5	26954	694A	CJK UNIFIED IDEOGRAPH-694A	Han	Lo	3	L	0	W	0
韋	5	38859	97CB	CJK UNIFIED IDEOGRAPH-97CB	Han	Lo	3	L	0	W	0
攏	5	25871	650F	CJK UNIFIED IDEOGRAPH-650F	Han	Lo	3	L	0	W	0
緩	5	32233	7DE9	CJK UNIFIED IDEOGRAPH-7DE9	Han	Lo	3	L	0	W	0
軋	5	36555	8ECB	CJK UNIFIED IDEOGRAPH-8ECB	Han	Lo	3	L	0	W	0
鵜	5	40284	9D5C	CJK UNIFIED IDEOGRAPH-9D5C	Han	Lo	3	L	0	W	0
鶘	5	40344	9D98	CJK UNIFIED IDEOGRAPH-9D98	Han	Lo	3	L	0	W	0
癤	5	30308	7664	CJK UNIFIED IDEOGRAPH-7664	Han	Lo	3	L	0	W	0
撻	5	25787	64BB	CJK UNIFIED IDEOGRAPH-64BB	Han	Lo	3	L	0	W	0
漢	5	28450	6F22	CJK UNIFIED IDEOGRAPH-6F22	Han	Lo	3	L	0	W	0
刪	5	21034	522A	CJK UNIFIED IDEOGRAPH-522A	Han	Lo	3	L	0	W	0
腫	5	33131	816B	CJK UNIFIED IDEOGRAPH-816B	Han	Lo	3	L	0	W	0
潰	5	28528	6F70	CJK UNIFIED IDEOGRAPH-6F70	Han	Lo	3	L	0	W	0
剋	5	21067	524B	CJK UNIFIED IDEOGRAPH-524B	Han	Lo	3	L	0	W	0
鋤	5	37604	92E4	CJK UNIFIED IDEOGRAPH-92E4	Han	Lo	3	L	0	W	0
桿	5	26751	687F	CJK UNIFIED IDEOGRAPH-687F	Han	Lo	3	L	0	W	0
柺	5	26618	67FA	CJK UNIFIED IDEOGRAPH-67FA	Han	Lo	3	L	0	W	0
頰	5	38960	9830	CJK UNIFIED IDEOGRAPH-9830	Han	Lo	3	L	0	W	0
鐐	5	37904	9410	CJK UNIFIED IDEOGRAPH-9410	Han	Lo	3	L	0	W	0
綱	5	32177	7DB1	CJK UNIFIED IDEOGRAPH-7DB1	Han	Lo	3	L	0	W	0
貽	5	36029	8CBD	CJK UNIFIED IDEOGRAPH-8CBD	Han	Lo	3	L	0	W	0
嘔	5	22036	5614	CJK UNIFIED IDEOGRAPH-5614	Han	Lo	3	L	0	W	0
噠	5	22112	5660	CJK UNIFIED IDEOGRAPH-5660	Han	Lo	3	L	0	W	0
轎	5	36686	8F4E	CJK UNIFIED IDEOGRAPH-8F4E	Han	Lo	3	L	0	W	0
纍	5	32397	7E8D	CJK UNIFIED IDEOGRAPH-7E8D	Han	Lo	3	L	0	W	0
脅	5	33029	8105	CJK UNIFIED IDEOGRAPH-8105	Han	Lo	3	L	0	W	0
絨	5	32104	7D68	CJK UNIFIED IDEOGRAPH-7D68	Han	Lo	3	L	0	W	0
崛	5	23835	5D1B	CJK UNIFIED IDEOGRAPH-5D1B	Han	Lo	3	L	0	W	0
丘	5	19992	4E18	CJK UNIFIED IDEOGRAPH-4E18	Han	Lo	3	L	0	W	0
匆	5	21254	5306	CJK UNIFIED IDEOGRAPH-5306	Han	Lo	3	L	0	W	0
撰	5	25776	64B0	CJK UNIFIED IDEOGRAPH-64B0	Han	Lo	3	L	0	W	0
豫	5	35947	8C6B	CJK UNIFIED IDEOGRAPH-8C6B	Han	Lo	3	L	0	W	0
淌	5	28108	6DCC	CJK UNIFIED IDEOGRAPH-6DCC	Han	Lo	3	L	0	W	0
瞬	5	30636	77AC	CJK UNIFIED IDEOGRAPH-77AC	Han	Lo	3	L	0	W	0
演	5	28436	6F14	CJK UNIFIED IDEOGRAPH-6F14	Han	Lo	3	L	0	W	0
挚	5	25370	631A	CJK UNIFIED IDEOGRAPH-631A	Han	Lo	3	L	0	W	0
迪	5	36842	8FEA	CJK UNIFIED IDEOGRAPH-8FEA	Han	Lo	3	L	0	W	0
驶	5	39542	9A76	CJK UNIFIED IDEOGRAPH-9A76	Han	Lo	3	L	0	W	0
稚	5	31258	7A1A	CJK UNIFIED IDEOGRAPH-7A1A	Han	Lo	3	L	0	W	0
ህ	5	4613	1205	ETHIOPIC SYLLABLE HE	Ethiopic	Lo	3	L	0	N	0
	5	58078	E2DE	No name found.	Unknown	Co	3	L	0	A	0
૫	5	2795	AEB	GUJARATI DIGIT FIVE	Gujarati	Nd	3	L	0	N	0
ઁ	5	2689	A81	GUJARATI SIGN CANDRABINDU	Gujarati	Mn	3	NSM	0	N	0
ズ	5	12474	30BA	KATAKANA LETTER ZU	Katakana	Lo	3	L	0	W	0
ヌ	5	12492	30CC	KATAKANA LETTER NU	Katakana	Lo	3	L	0	W	0
枡	5	26529	67A1	CJK UNIFIED IDEOGRAPH-67A1	Han	Lo	3	L	0	W	0
黒	5	40658	9ED2	CJK UNIFIED IDEOGRAPH-9ED2	Han	Lo	3	L	0	W	0
涜	5	28060	6D9C	CJK UNIFIED IDEOGRAPH-6D9C	Han	Lo	3	L	0	W	0
緋	5	32203	7DCB	CJK UNIFIED IDEOGRAPH-7DCB	Han	Lo	3	L	0	W	0
粋	5	31883	7C8B	CJK UNIFIED IDEOGRAPH-7C8B	Han	Lo	3	L	0	W	0
妊	5	22922	598A	CJK UNIFIED IDEOGRAPH-598A	Han	Lo	3	L	0	W	0
録	5	37682	9332	CJK UNIFIED IDEOGRAPH-9332	Han	Lo	3	L	0	W	0
ュ	5	12517	30E5	KATAKANA LETTER SMALL YU	Katakana	Lo	3	L	0	W	0
隅	5	38533	9685	CJK UNIFIED IDEOGRAPH-9685	Han	Lo	3	L	0	W	0
構	5	27083	69CB	CJK UNIFIED IDEOGRAPH-69CB	Han	Lo	3	L	0	W	0
‎	5	8206	200E	LEFT-TO-RIGHT MARK	Common	Cf	3	L	0	N	0
ዡ	5	4833	12E1	ETHIOPIC SYLLABLE ZHU	Ethiopic	Lo	3	L	0	N	0
µ	5	181	B5	MICRO SIGN	Common	Ll	2	L	0	N	0
୧	5	2919	B67	ORIYA DIGIT ONE	Oriya	Nd	3	L	0	N	0
୪	5	2922	B6A	ORIYA DIGIT FOUR	Oriya	Nd	3	L	0	N	0
@	5	64	40	COMMERCIAL AT	Common	Po	1	ON	0	Na	0
Ủ	5	7910	1EE6	LATIN CAPITAL LETTER U WITH HOOK ABOVE	Latin	Lu	3	L	0	N	0
ǵ	4	501	1F5	LATIN SMALL LETTER G WITH ACUTE	Latin	Ll	2	L	0	N	0
裙	4	35033	88D9	CJK UNIFIED IDEOGRAPH-88D9	Han	Lo	3	L	0	W	0
跤	4	36324	8DE4	CJK UNIFIED IDEOGRAPH-8DE4	Han	Lo	3	L	0	W	0
芸	4	33464	82B8	CJK UNIFIED IDEOGRAPH-82B8	Han	Lo	3	L	0	W	0
捷	4	25463	6377	CJK UNIFIED IDEOGRAPH-6377	Han	Lo	3	L	0	W	0
塘	4	22616	5858	CJK UNIFIED IDEOGRAPH-5858	Han	Lo	3	L	0	W	0
鹌	4	40524	9E4C	CJK UNIFIED IDEOGRAPH-9E4C	Han	Lo	3	L	0	W	0
鹑	4	40529	9E51	CJK UNIFIED IDEOGRAPH-9E51	Han	Lo	3	L	0	W	0
芫	4	33451	82AB	CJK UNIFIED IDEOGRAPH-82AB	Han	Lo	3	L	0	W	0
荽	4	33661	837D	CJK UNIFIED IDEOGRAPH-837D	Han	Lo	3	L	0	W	0
锸	4	38200	9538	CJK UNIFIED IDEOGRAPH-9538	Han	Lo	3	L	0	W	0
鹳	4	40563	9E73	CJK UNIFIED IDEOGRAPH-9E73	Han	Lo	3	L	0	W	0
瘀	4	30208	7600	CJK UNIFIED IDEOGRAPH-7600	Han	Lo	3	L	0	W	0
泻	4	27899	6CFB	CJK UNIFIED IDEOGRAPH-6CFB	Han	Lo	3	L	0	W	0
姨	4	23016	59E8	CJK UNIFIED IDEOGRAPH-59E8	Han	Lo	3	L	0	W	0
滨	4	28392	6EE8	CJK UNIFIED IDEOGRAPH-6EE8	Han	Lo	3	L	0	W	0
栏	4	26639	680F	CJK UNIFIED IDEOGRAPH-680F	Han	Lo	3	L	0	W	0
绰	4	32496	7EF0	CJK UNIFIED IDEOGRAPH-7EF0	Han	Lo	3	L	0	W	0
弊	4	24330	5F0A	CJK UNIFIED IDEOGRAPH-5F0A	Han	Lo	3	L	0	W	0
咂	4	21634	5482	CJK UNIFIED IDEOGRAPH-5482	Han	Lo	3	L	0	W	0
勿	4	21247	52FF	CJK UNIFIED IDEOGRAPH-52FF	Han	Lo	3	L	0	W	0
检	4	26816	68C0	CJK UNIFIED IDEOGRAPH-68C0	Han	Lo	3	L	0	W	0
祉	4	31049	7949	CJK UNIFIED IDEOGRAPH-7949	Han	Lo	3	L	0	W	0
枳	4	26547	67B3	CJK UNIFIED IDEOGRAPH-67B3	Han	Lo	3	L	0	W	0
诓	4	35795	8BD3	CJK UNIFIED IDEOGRAPH-8BD3	Han	Lo	3	L	0	W	0
戟	4	25119	621F	CJK UNIFIED IDEOGRAPH-621F	Han	Lo	3	L	0	W	0
衔	4	34900	8854	CJK UNIFIED IDEOGRAPH-8854	Han	Lo	3	L	0	W	0
虼	4	34428	867C	CJK UNIFIED IDEOGRAPH-867C	Han	Lo	3	L	0	W	0
蚤	4	34468	86A4	CJK UNIFIED IDEOGRAPH-86A4	Han	Lo	3	L	0	W	0
锣	4	38179	9523	CJK UNIFIED IDEOGRAPH-9523	Han	Lo	3	L	0	W	0
炒	4	28818	7092	CJK UNIFIED IDEOGRAPH-7092	Han	Lo	3	L	0	W	0
黏	4	40655	9ECF	CJK UNIFIED IDEOGRAPH-9ECF	Han	Lo	3	L	0	W	0
佐	4	20304	4F50	CJK UNIFIED IDEOGRAPH-4F50	Han	Lo	3	L	0	W	0
筏	4	31567	7B4F	CJK UNIFIED IDEOGRAPH-7B4F	Han	Lo	3	L	0	W	0
胶	4	33014	80F6	CJK UNIFIED IDEOGRAPH-80F6	Han	Lo	3	L	0	W	0
猿	4	29503	733F	CJK UNIFIED IDEOGRAPH-733F	Han	Lo	3	L	0	W	0
猴	4	29492	7334	CJK UNIFIED IDEOGRAPH-7334	Han	Lo	3	L	0	W	0
贬	4	36140	8D2C	CJK UNIFIED IDEOGRAPH-8D2C	Han	Lo	3	L	0	W	0
嚏	4	22159	568F	CJK UNIFIED IDEOGRAPH-568F	Han	Lo	3	L	0	W	0
兜	4	20828	515C	CJK UNIFIED IDEOGRAPH-515C	Han	Lo	3	L	0	W	0
隙	4	38553	9699	CJK UNIFIED IDEOGRAPH-9699	Han	Lo	3	L	0	W	0
溅	4	28293	6E85	CJK UNIFIED IDEOGRAPH-6E85	Han	Lo	3	L	0	W	0
尿	4	23615	5C3F	CJK UNIFIED IDEOGRAPH-5C3F	Han	Lo	3	L	0	W	0
铊	4	38090	94CA	CJK UNIFIED IDEOGRAPH-94CA	Han	Lo	3	L	0	W	0
敦	4	25958	6566	CJK UNIFIED IDEOGRAPH-6566	Han	Lo	3	L	0	W	0
煌	4	29004	714C	CJK UNIFIED IDEOGRAPH-714C	Han	Lo	3	L	0	W	0
址	4	22336	5740	CJK UNIFIED IDEOGRAPH-5740	Han	Lo	3	L	0	W	0
瑾	4	29822	747E	CJK UNIFIED IDEOGRAPH-747E	Han	Lo	3	L	0	W	0
厂	4	21378	5382	CJK UNIFIED IDEOGRAPH-5382	Han	Lo	3	L	0	W	0
嗳	4	22003	55F3	CJK UNIFIED IDEOGRAPH-55F3	Han	Lo	3	L	0	W	0
蚀	4	34432	8680	CJK UNIFIED IDEOGRAPH-8680	Han	Lo	3	L	0	W	0
蜘	4	34584	8718	CJK UNIFIED IDEOGRAPH-8718	Han	Lo	3	L	0	W	0
蛛	4	34523	86DB	CJK UNIFIED IDEOGRAPH-86DB	Han	Lo	3	L	0	W	0
孳	4	23411	5B73	CJK UNIFIED IDEOGRAPH-5B73	Han	Lo	3	L	0	W	0
蛆	4	34502	86C6	CJK UNIFIED IDEOGRAPH-86C6	Han	Lo	3	L	0	W	0
翳	4	32755	7FF3	CJK UNIFIED IDEOGRAPH-7FF3	Han	Lo	3	L	0	W	0
瑚	4	29786	745A	CJK UNIFIED IDEOGRAPH-745A	Han	Lo	3	L	0	W	0
挓	4	25363	6313	CJK UNIFIED IDEOGRAPH-6313	Han	Lo	3	L	0	W	0
挲	4	25394	6332	CJK UNIFIED IDEOGRAPH-6332	Han	Lo	3	L	0	W	0
煤	4	29028	7164	CJK UNIFIED IDEOGRAPH-7164	Han	Lo	3	L	0	W	0
液	4	28082	6DB2	CJK UNIFIED IDEOGRAPH-6DB2	Han	Lo	3	L	0	W	0
措	4	25514	63AA	CJK UNIFIED IDEOGRAPH-63AA	Han	Lo	3	L	0	W	0
赌	4	36172	8D4C	CJK UNIFIED IDEOGRAPH-8D4C	Han	Lo	3	L	0	W	0
掷	4	25527	63B7	CJK UNIFIED IDEOGRAPH-63B7	Han	Lo	3	L	0	W	0
囫	4	22251	56EB	CJK UNIFIED IDEOGRAPH-56EB	Han	Lo	3	L	0	W	0
岖	4	23702	5C96	CJK UNIFIED IDEOGRAPH-5C96	Han	Lo	3	L	0	W	0
烁	4	28865	70C1	CJK UNIFIED IDEOGRAPH-70C1	Han	Lo	3	L	0	W	0
呀	4	21568	5440	CJK UNIFIED IDEOGRAPH-5440	Han	Lo	3	L	0	W	0
囿	4	22271	56FF	CJK UNIFIED IDEOGRAPH-56FF	Han	Lo	3	L	0	W	0
仙	4	20185	4ED9	CJK UNIFIED IDEOGRAPH-4ED9	Han	Lo	3	L	0	W	0
玫	4	29611	73AB	CJK UNIFIED IDEOGRAPH-73AB	Han	Lo	3	L	0	W	0
瑰	4	29808	7470	CJK UNIFIED IDEOGRAPH-7470	Han	Lo	3	L	0	W	0
栗	4	26647	6817	CJK UNIFIED IDEOGRAPH-6817	Han	Lo	3	L	0	W	0
戍	4	25101	620D	CJK UNIFIED IDEOGRAPH-620D	Han	Lo	3	L	0	W	0
